3	3b266ccf72b7	_thaw@Chat/console_trace_service.py:6565 _thaw@Chat/console_voice_trace_gateway.py:351 _thaw@Chat/console_trace_final_values.py:779
3	bda05dc8004b	_maybe_await@Chat/chat_loop_scope_service.py:32 _maybe_await@Chat/chat_conversation_scope_service.py:144 _maybe_await@MCP/unified_control_plane_service.py:568
3	342b6912408f	_identity@Agents/activation.py:24 _identity@MCP/activation.py:25 _identity@RAG_Search/activation.py:141
3	ef68340899b2	_held_connection@DB/Workspace_DB.py:392 _held_connection@DB/AgentRuns_DB.py:341 _held_connection@DB/RAG_Indexing_DB.py:155
3	6ebb934df25a	close@DB/Workspace_DB.py:464 close@DB/AgentRuns_DB.py:387 close@DB/RAG_Indexing_DB.py:242
2	d7f3bbdc21d3	handle_library_media_empty_import@UI/Screens/library_screen.py:22704 open_workspace_import_sources@UI/Screens/library_screen.py:35346 open_import_export_from_library_rag@UI/Library_Modules/library_rag_search_controller.py:946
3	717a3ff3f952	_handle_discard@UI/Screens/settings_screen.py:2607 handle_discard@Widgets/Settings_Widgets/speech_tts_settings_panel.py:607 _discard@Widgets/Console/console_video_capacity_modal.py:233
3	245a997e36f4	_perform_safe_cancel@Widgets/modal_dismissal.py:256 _perform_safe_cancel@Widgets/ModelArtifacts/runtime_choice_modal.py:109 _perform_safe_cancel@Widgets/Console/console_summarize_preview_modal.py:131
2	c7142a46740c	_cancel@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:177 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:439 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:483
2	276b628695c0	_field@Chat/trajectory_export.py:147 _field@Chat/library_activity.py:685
2	e3ccd7ee9979	get_graph_epoch@Chat/console_trace_repository.py:1717 _graph_epoch@Chat/console_trace_maintenance.py:1359
2	3c18a3c567f9	_mapping_value@Chat/console_provider_gateway.py:7036 _mapping_value@Chat/console_session_settings.py:1949
2	c7b87c790a39	get_internal_prompt@Chat/console_chat_controller.py:526 get_internal_prompt@Agents/agent_service.py:213
2	882563b0fae6	_empty_profile_context_snapshot@Chat/console_chat_controller.py:3537 _empty_profile_context_snapshot@Chat/console_chat_models.py:1395
2	9d2db084bdc7	_metadata_object@Chat/console_appearance.py:166 _metadata_object@Chat/console_speech_preferences.py:109
2	95b1ecc5b7a0	_utf8_prefix@Chat/console_raw_cli.py:84 _utf8_prefix@UI/Console_Modules/raw_cli.py:74
2	f9bd6eb5d779	_format_size@Chat/attachment_core.py:64 _human_size@Widgets/Console/console_transcript.py:639
2	8c8db24b59bd	_required@Chat/console_voice_trace_promotion.py:55 _required_string@Chat/console_voice_promotion.py:34
2	3c31d62df9eb	_console_message_role_from_persisted@Chat/console_conversation_hydration.py:109 _console_message_role_from_persisted@UI/Console_Modules/message.py:597
2	471e51c38f2d	_as_dict@Chat/chat_loop_scope_service.py:48 _as_dict@Chat/server_chat_loop_service.py:43
2	3e4909354aea	_set_message_attachments@Chat/console_chat_store.py:10709 _apply_console_message_attachments@UI/Console_Modules/message.py:186
2	86801d830ba2	stamp_scope@Agents/virtual_cli_provider.py:400 stamp_scope@Agents/local_tool_provider.py:1262
2	585947de3fd4	_root_is_valid@Agents/virtual_cli_provider.py:594 _root_is_valid@Agents/local_tool_provider.py:2456
2	69ffd17f5667	_require_field@MCP/unified_control_plane_service.py:2309 _require_payload_field@MCP/server_unified_service.py:3144
2	e85d0d7fed65	get_schema_version@DB/Library_Collections_DB.py:757 get_schema_version@DB/Workspace_DB.py:810
2	554301435efa	relocate@DB/recovery_operations.py:106 relocate@DB/recovery_core.py:276
2	26c33b94f5de	__str__@DB/Prompts_DB.py:107 __str__@DB/Client_Media_DB_v2.py:114
2	4b8572c66bea	transaction@DB/AgentRuns_DB.py:403 transaction@DB/RAG_Indexing_DB.py:214
2	d6f3f49f1ddf	_artifact_postcondition_holds@DB/private_sqlite.py:801 _artifact_postcondition_holds@DB/private_sqlite_files.py:62
2	c8241f4dde9e	_path_error_from_oserror@DB/private_sqlite.py:827 _path_error_from_oserror@DB/private_sqlite_files.py:88
2	dc8b35f3113a	_optional_sidecar_restart_or_absent@DB/private_sqlite.py:843 _optional_sidecar_restart_or_absent@DB/private_sqlite_files.py:104
2	2d63c9e333e2	_json_shape_is_bounded@LLM_Calls/moonshot.py:920 _json_shape_is_bounded@LLM_Calls/zai.py:913
2	241a53c34e09	extract_text_recursive@Utils/Utils.py:88 extract_text_recursive@Utils/text.py:94
2	b3723525c90a	_get_cached_memory_info@RAG_Search/simplified/vector_store.py:255 _get_cached_memory_info@RAG_Search/simplified/embeddings_wrapper.py:373
2	5316baec6b41	get_image_generation_config@UI/Screens/settings_screen.py:464 get_image_generation_config@UI/Screens/personas_screen.py:380
2	7f9380af8c40	_handle_cancel@UI/Screens/settings_screen.py:2602 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:602
2	c4caa7876dfb	_handle_save@UI/Screens/settings_screen.py:2612 handle_save@Widgets/Settings_Widgets/speech_tts_settings_panel.py:612
2	5c63b0c91931	list_image_models_for_catalog@UI/Screens/personas_screen.py:388 list_image_models_for_catalog@UI/Console_Modules/image.py:55
2	d168125e64ba	_blank_console_session_settings@UI/Console_Modules/session.py:3499 _blank_console_session_settings@UI/Console_Modules/workspace.py:1215
2	5f8e2d15282a	_console_new_chat_default_generation@UI/Console_Modules/session.py:3506 _console_new_chat_default_generation@UI/Console_Modules/workspace.py:1222
2	ad9dc3dbc157	_request_retry@UI/Console_Modules/right_rail.py:307 _retry@Widgets/Library/library_note_import_canvas.py:1364
2	0375c0776457	pager@UI/Library_Modules/library_skills_browse_controller.py:101 pager@UI/Library_Modules/library_prompt_browse_controller.py:77
2	ae14b2e5e5b0	dispatch@UI/Library_Modules/library_skills_browse_controller.py:204 dispatch@UI/Library_Modules/library_prompt_browse_controller.py:149
2	d7d559422636	request@UI/Library_Modules/library_skills_browse_controller.py:240 request@UI/Library_Modules/library_prompt_browse_controller.py:176
2	e6825d91231a	invalidate@UI/Library_Modules/library_skills_browse_controller.py:401 invalidate@UI/Library_Modules/library_prompt_browse_controller.py:277
2	3d2cd97a5eb1	_key_source_line@Widgets/settings_video_gen_panel.py:54 _key_source_line@Widgets/settings_image_gen_panel.py:92
2	99d152185b71	_secret_placeholder@Widgets/settings_video_gen_panel.py:65 _secret_placeholder@Widgets/settings_image_gen_panel.py:108
2	1f3ff8b88f0a	_consume@Widgets/modal_dismissal.py:137 _consume@Widgets/Console/console_terminal_workspace.py:397
2	ab021baec034	filter_func@Widgets/enhanced_file_picker.py:424 filter_func@Widgets/file_picker_dialog.py:46
2	a4ba49e58073	_check_for_files@Widgets/Chat_Widgets/chat_message.py:350 _check_for_files@Widgets/Chat_Widgets/chat_message_enhanced.py:721
2	1723fc2aac0f	_sync_narrow@Widgets/Persona_Widgets/personas_visual_identity_pack_widget.py:188 _sync_narrow@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:332
2	8d716056058c	_run_pressed@Widgets/Persona_Widgets/personas_dictionary_tryit.py:225 _run_pressed@Widgets/Persona_Widgets/personas_lore_tryit.py:210
2	39542ea0df22	_row_selected@Widgets/Persona_Widgets/personas_lore_detail.py:568 _row_selected@Widgets/Persona_Widgets/personas_dictionary_detail.py:734
2	5bc4d98065ef	_row_highlighted@Widgets/Persona_Widgets/personas_lore_detail.py:573 _row_highlighted@Widgets/Persona_Widgets/personas_dictionary_detail.py:739
2	2f04bae25df9	_up_pressed@Widgets/Persona_Widgets/personas_lore_detail.py:635 _up_pressed@Widgets/Persona_Widgets/personas_dictionary_detail.py:809
2	1249497c1414	_down_pressed@Widgets/Persona_Widgets/personas_lore_detail.py:640 _down_pressed@Widgets/Persona_Widgets/personas_dictionary_detail.py:814
2	86f50354ab16	_schedule_validation@Widgets/Persona_Widgets/persona_profile_editor_widget.py:604 _schedule_validation@Widgets/Persona_Widgets/personas_character_editor_widget.py:1499
2	6e7335e60843	_apply_filter_debounced@Widgets/Persona_Widgets/dictionary_attach_picker.py:90 _apply_filter_debounced@Widgets/Persona_Widgets/conversation_attach_picker.py:89
2	6cedd70d293d	sync_state@Widgets/Library/library_export_canvas.py:101 sync_state@Widgets/Library/library_search_rag_panel.py:82
2	671fb2b87fc9	_close_pressed@Widgets/Library/library_file_notes_git_panel.py:4103 close_pressed@Widgets/Library/notes_recovery_dialog.py:149
2	9388703124bb	press@Widgets/NewIngest/ProcessingDashboard.py:23 press@Widgets/NewIngest/SmartFileDropZone.py:21
2	63454aee8fc6	__setattr__@Widgets/NewIngest/ProcessingDashboard.py:40 __setattr__@Widgets/NewIngest/SmartFileDropZone.py:38
2	b8ee4ac80811	_emit_message@Widgets/NewIngest/ProcessingDashboard.py:46 _emit_message@Widgets/NewIngest/SmartFileDropZone.py:44
2	bc9b64d02e1a	_plain_text@Widgets/Settings_Widgets/tool_pack_import_review.py:27 _plain_text@Widgets/Settings_Widgets/tool_profiles_panel.py:32
2	a90ab0424ad7	_bounded_label@Widgets/Settings_Widgets/personal_context_panel.py:86 _bounded_display@Widgets/Settings_Widgets/personal_context_review_modal.py:225
2	c6482b86d14f	_filter_submitted@Widgets/Console/console_style_picker_modal.py:251 _filter_submitted@Widgets/Console/console_prompt_picker_modal.py:177
2	540db2794221	_move_highlight@Widgets/Console/console_style_picker_modal.py:327 _move_highlight@Widgets/Console/console_prompt_picker_modal.py:321
2	9bcfb5f65665	_select_highlighted@Widgets/Console/console_style_picker_modal.py:354 _select_highlighted@Widgets/Console/console_prompt_picker_modal.py:335
2	1591d9cbb4ea	_format_seed@Widgets/Console/console_video_card.py:84 _format_seed@Widgets/Console/console_generation_card.py:137
2	ba232bab5e1c	_keep@Widgets/Console/console_video_capacity_modal.py:223 _keep@Widgets/Console/console_prompt_comparison_modal.py:145
2	3cd2cb582ea7	_show_page@Widgets/Console/console_conversation_action_menu.py:257 _show_page@Widgets/Console/console_workspace_action_menu.py:243
2	8b68049a692f	await_detachment@Widgets/Console/console_conversation_action_menu.py:279 await_detachment@Widgets/Console/console_workspace_action_menu.py:264
2	cec6ee0ca374	_detach@Widgets/Console/console_conversation_action_menu.py:291 _detach@Widgets/Console/console_workspace_action_menu.py:276
2	79004208852e	_save@Widgets/Console/console_settings_modal.py:4242 _apply@Widgets/Console/console_model_popover.py:1231
2	6560fd2c0240	_make_default@Widgets/Console/console_settings_modal.py:4263 _make_new_chat_default@Widgets/Console/console_model_popover.py:1242
2	97bd9b72ec23	sync_state@Widgets/Console/console_retrieval_scope_row.py:145 sync_state@Widgets/Console/console_workspace_details.py:55
2	34b00e0ae314	_record_get@Widgets/Writing/writing_detail_panel.py:233 _mapping_get@Widgets/Writing/writing_outline_tree.py:278
